Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Fm'17;Fm'18;Fm'19;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;Y(II)17;Y(II)18;Y(II)19;
03.08.18;05:51:30;1;1;0.2034;0.2412;0.2368;0.2691;0.2505;0.2407;0.1716;0.2172;0.2593;0.2000;0.2240;0.2436;0.2652;0.2623;0.2549;0.2721;0.2745;0.2667;0.2314;0.4387;0.5083;0.5054;0.5603;0.5583;0.5078;0.3799;0.4701;0.5500;0.4343;0.4873;0.5392;0.5853;0.5681;0.5490;0.5966;0.5951;0.5676;0.4863;0.536;0.526;0.532;0.520;0.551;0.526;0.548;0.538;0.529;0.540;0.540;0.548;0.547;0.538;0.536;0.544;0.539;0.530;0.524;
