Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Fm'17;Fm'18;Fm'19;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;Y(II)17;Y(II)18;Y(II)19;
02.08.18;07:33:33;1;1;0.2186;0.2373;0.2132;0.2201;0.2225;0.2270;0.2103;0.2245;0.2289;0.2358;0.2833;0.2735;0.2701;0.2363;0.2858;0.2456;0.2436;0.2275;0.2206;0.4387;0.4833;0.4275;0.4299;0.4299;0.4309;0.3971;0.4245;0.4647;0.4809;0.5495;0.5456;0.5544;0.4657;0.5843;0.4995;0.5034;0.4843;0.4353;0.502;0.509;0.501;0.488;0.482;0.473;0.470;0.471;0.507;0.510;0.484;0.499;0.513;0.493;0.511;0.508;0.516;0.530;0.493;
