Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
31.07.18;06:33:17;1;1;0.2338;0.2613;0.2490;0.2343;0.2451;0.2333;0.1907;0.1642;0.1912;0.2328;0.2275;0.1946;0.4691;0.5461;0.5309;0.4985;0.5162;0.4985;0.4069;0.3637;0.4132;0.4873;0.4725;0.3966;0.502;0.522;0.531;0.530;0.525;0.532;0.531;0.549;0.537;0.522;0.519;0.509;
