Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
31.07.18;06:41:09;1;1;0.2672;0.2485;0.2554;0.2480;0.2995;0.2701;0.3265;0.3005;0.3054;0.2868;0.2873;0.3088;0.2794;0.2103;0.4971;0.4647;0.4814;0.3931;0.5338;0.5074;0.5990;0.5681;0.5711;0.5103;0.5049;0.5716;0.5108;0.3740;0.463;0.465;0.469;0.369;0.439;0.468;0.455;0.471;0.465;0.438;0.431;0.460;0.453;0.438;
