Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Fm'17;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;Y(II)17;
03.08.18;05:53:31;1;1;0.1931;0.2044;0.1961;0.2010;0.2142;0.2064;0.2333;0.2485;0.2255;0.2010;0.2525;0.2578;0.2284;0.2407;0.1809;0.2407;0.2025;0.3613;0.3926;0.3657;0.3701;0.4005;0.3716;0.4368;0.4985;0.4426;0.3961;0.4892;0.5049;0.4583;0.4794;0.3848;0.4730;0.3941;0.465;0.479;0.464;0.457;0.465;0.445;0.466;0.501;0.491;0.493;0.484;0.489;0.502;0.498;0.530;0.491;0.486;
