Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
03.08.18;05:49:34;1;1;0.2020;0.1730;0.2206;0.2235;0.2407;0.2230;0.2098;0.2260;0.2186;0.1696;0.1902;0.2211;0.2353;0.2309;0.4137;0.3431;0.4490;0.4828;0.5181;0.4858;0.4480;0.4946;0.4824;0.3882;0.4348;0.4887;0.5221;0.5078;0.512;0.496;0.509;0.537;0.535;0.541;0.532;0.543;0.547;0.563;0.563;0.548;0.549;0.545;
