Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
03.08.18;05:47:27;1;1;0.2088;0.2172;0.2132;0.1819;0.1632;0.1858;0.1500;0.1819;0.1892;0.1799;0.4206;0.4534;0.4412;0.3721;0.3505;0.3873;0.3338;0.3745;0.3245;0.3206;0.503;0.521;0.517;0.511;0.534;0.520;0.551;0.514;0.417;0.439;
