Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
02.08.18;07:28:09;1;1;0.1392;0.1608;0.1691;0.1559;0.1642;0.1569;0.1167;0.1686;0.1706;0.1907;0.1426;0.1735;0.2882;0.3328;0.3525;0.3172;0.3387;0.3392;0.2554;0.3446;0.3745;0.4123;0.3098;0.3608;0.517;0.517;0.520;0.509;0.515;0.538;0.543;0.511;0.545;0.537;0.540;0.519;
