Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
31.07.18;06:36:57;1;1;0.2701;0.2892;0.2868;0.3029;0.2466;0.2701;0.2897;0.2735;0.2824;0.2559;0.5480;0.5833;0.5863;0.6176;0.5127;0.5578;0.6088;0.5725;0.5922;0.5319;0.507;0.504;0.511;0.510;0.519;0.516;0.524;0.522;0.523;0.519;
