Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
22.03.19;07:36:01;1;1;0.1319;0.1225;0.2466;0.1794;0.2299;0.2181;0.1598;0.2108;0.1971;0.1667;0.2456;0.2377;0.4564;0.3397;0.4083;0.3902;0.2990;0.3882;0.3520;0.3088;0.463;0.485;0.460;0.472;0.437;0.441;0.466;0.457;0.440;0.460;
