Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
22.03.19;07:43:14;1;1;0.2686;0.2887;0.2667;0.2044;0.1721;0.2637;0.3093;0.2235;0.2681;0.2505;0.4745;0.5382;0.4784;0.3814;0.3201;0.4951;0.5387;0.4225;0.4833;0.4471;0.434;0.464;0.443;0.464;0.462;0.467;0.426;0.471;0.445;0.440;
