Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
22.03.19;07:22:51;1;1;0.3127;0.1363;0.2941;0.2760;0.2672;0.2985;0.2681;0.2848;0.2765;0.1779;0.5593;0.2510;0.5299;0.5137;0.5054;0.5324;0.4819;0.5353;0.5206;0.3314;0.441;0.457;0.445;0.463;0.471;0.439;0.444;0.468;0.469;0.463;
