Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
22.03.19;07:38:45;1;1;0.2887;0.2853;0.2858;0.1907;0.2809;0.1730;0.2118;0.2931;0.1995;0.2299;0.5127;0.4922;0.4877;0.3632;0.4725;0.2995;0.3922;0.5137;0.3701;0.4083;0.437;0.420;0.414;0.475;0.406;0.422;0.460;0.429;0.461;0.437;
