Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
22.03.19;07:16:11;1;0;0.2574;0.1637;0.1598;0.2755;0.2020;0.1721;0.1917;0.1613;0.1152;0.2441;0.4794;0.2853;0.2922;0.5142;0.3706;0.3069;0.3358;0.2922;0.2010;0.4446;0.463;0.426;0.453;0.464;0.455;0.439;0.429;0.448;0.427;0.451;
