Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
22.03.19;07:44:32;1;1;0.3270;0.2221;0.2676;0.3373;0.2941;0.0691;0.1941;0.2946;0.2931;0.2005;0.5539;0.4333;0.4961;0.5946;0.5534;0.1343;0.3775;0.5348;0.5260;0.3775;0.410;0.488;0.460;0.433;0.469;0.485;0.486;0.449;0.443;0.469;
