Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
22.03.19;07:29:50;1;1;0.3196;0.1152;0.2069;0.2691;0.2245;0.2892;0.2211;0.2931;0.1799;0.2681;0.5554;0.2304;0.3819;0.4745;0.4137;0.5324;0.4221;0.5113;0.3495;0.4848;0.425;0.500;0.458;0.433;0.457;0.457;0.476;0.427;0.485;0.447;
