Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
22.03.19;07:40:15;1;1;0.2338;0.2373;0.2044;0.2368;0.1770;0.1725;0.1216;0.2142;0.1995;0.2123;0.4206;0.4353;0.3966;0.4520;0.3377;0.3167;0.2270;0.4015;0.3824;0.3858;0.444;0.455;0.485;0.476;0.476;0.455;0.464;0.466;0.478;0.450;
