Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
22.03.19;07:37:32;1;1;0.2721;0.2706;0.0701;0.1863;0.2902;0.1917;0.2015;0.2564;0.1377;0.0618;0.5103;0.5064;0.1333;0.3534;0.5225;0.3922;0.3843;0.5127;0.2873;0.1132;0.467;0.466;0.474;0.473;0.445;0.511;0.476;0.500;0.520;0.455;
