Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
22.03.19;07:33:43;1;1;0.2574;0.2500;0.2490;0.1623;0.1922;0.1750;0.1931;0.1647;0.2466;0.3039;0.4799;0.4618;0.4412;0.2926;0.3608;0.3005;0.3534;0.3142;0.4387;0.5495;0.464;0.459;0.436;0.446;0.467;0.418;0.454;0.476;0.438;0.447;
