Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
22.03.19;07:28:03;1;1;0.3221;0.2074;0.2784;0.2490;0.2078;0.2520;0.2819;0.3005;0.2985;0.2402;0.5995;0.3907;0.5304;0.4809;0.3946;0.4931;0.5490;0.5549;0.5691;0.4480;0.463;0.469;0.475;0.482;0.473;0.489;0.487;0.458;0.475;0.464;
