Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
22.03.19;07:09:54;1;1;0.2000;0.2657;0.1804;0.2025;0.2667;0.1569;0.2662;0.1627;0.2167;0.2240;0.3824;0.5216;0.3353;0.3725;0.5020;0.3113;0.5113;0.3103;0.4314;0.4314;0.477;0.491;0.462;0.457;0.469;0.496;0.479;0.476;0.498;0.481;
