Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
19.07.18;06:16:38;1;2;0.2328;0.2422;0.2505;0.2069;0.2554;0.2672;0.2740;0.3005;0.3074;0.2995;0.3010;0.2946;0.2917;0.2593;0.5093;0.5319;0.5510;0.4608;0.5716;0.5858;0.6054;0.6475;0.6554;0.6397;0.6436;0.6324;0.6368;0.5794;0.543;0.545;0.545;0.551;0.553;0.544;0.547;0.536;0.531;0.532;0.532;0.534;0.542;0.552;
